Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0644.jpg	1	250.990	151.868	90.436	153.391	79.287
frame0645.jpg	1	249.130	136.691	86.978	154.690	79.511
frame0646.jpg	1	247.215	120.741	83.049	156.793	79.986
frame0647.jpg	1	245.454	101.221	78.210	159.424	80.391
frame0648.jpg	1	244.131	83.242	70.847	159.074	80.778
frame0649.jpg	1	238.889	44.594	61.081	164.863	81.361
frame0650.jpg	1	236.221	31.490	60.768	170.415	81.746
frame0651.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0652.jpg	1	230.100	-1.032	44.190	172.564	83.017
frame0653.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0654.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0655.jpg	0	0.000	0.000	0.000	0.000	0.000
